anomaly_label,anomaly_score
0,-0.5230946523364107
1,-0.6458832952164527
0,-0.5859949549140119
0,-0.5316129353759963
1,-0.6467578784113753
0,-0.5336694790897369
0,-0.5565149754389638
0,-0.5352204971315488
0,-0.5643127310621331
0,-0.5333085277445528
0,-0.526732138997679
0,-0.5674672231591804
1,-0.6613335744158765
0,-0.507543953885699
0,-0.5106540642326071
1,-0.6498282561946072
0,-0.5609795034824673
0,-0.5428250452876106
0,-0.5307414082314683
0,-0.5613591829660469
0,-0.522153332353675
0,-0.5571104130639587
0,-0.5307414082314683
0,-0.5571104130639587
0,-0.5195157076380826
0,-0.5659484991736234
0,-0.5466508824707665
1,-0.6638501171060164
0,-0.5111446618490776
0,-0.5102503042426748
1,-0.6617811750651861
0,-0.5119590774021149
0,-0.5729963130225827
0,-0.5730196686612173
0,-0.5680069927112456
1,-0.6727088223550541
0,-0.5014763853102242
0,-0.5431924375570062
0,-0.5149453677960637
0,-0.5230942021579025
0,-0.5590767144051481
0,-0.5655312779251351
0,-0.5655312779251351
0,-0.5248307013507383
0,-0.5778930462432365
0,-0.5112832403897722
1,-0.6512399652569544
0,-0.5128972478694593
0,-0.5733841256661302
1,-0.6644731479440403
0,-0.5629594606403506
0,-0.5234482402917485
